emp_no,first_name,last_name,salary
233966,Shimshon,Albarhamtoshy,89348
409694,Chenye,Aloisi,89337
407460,Guiseppe,Morris,89324
224498,Mary,Khalil,89315
24872,Oguz,Decaestecker,89311
226452,Patricio,Stellhorn,89305
494769,Takahiro,Peek,89302
491547,Krassimir,Matzat,89297
239806,Byong,Kadhim,89284
44326,Dmitri,Verspoor,89279
427924,Brendon,Msuda,89262
246756,Suvo,Schwartzburd,89251
472596,Changho,Hofstetter,89241
211433,Fei,Vitiello,89214
416559,Patricia,Zucker,89214
14648,IEEE,Lorys,89209
52773,Shounak,Rissland,89204
443640,Martine,Rosaz,89199
490930,Tua,Godskesen,89194
75081,Vesna,Gien,89182
72761,Arto,Schlegelmilch,89178
30209,Yannis,Aloisi,89176
91774,Hugo,Pietracaprina,89162
461949,Duro,Laurillard,89159
42371,Pragnesh,Mersereau,89143
233588,Gill,Genin,89133
429425,Duke,Nanard,89124
450243,Mayumi,Undy,89121
466618,Pascal,Kavanagh,89110
269913,Alain,Jervis,89097
92754,Yucai,Kushnir,89084
79566,Fumino,Peron,89076
255844,Vishv,Bamford,89059
475847,Felicidad,Georgakopoulos,89055
98173,Irena,Ambroszkiewicz,89009
254706,Sedat,Detkin,89007
258796,Badri,Hofstetter,89005
417206,Ramachenga,Crouzet,88990
490447,Demin,Alvarado,88989
30509,Keiichiro,Comellas,88983
471719,Basant,Gerteisen,88981
440412,Eberhardt,Radivojevic,88980
267407,Taisook,Falster,88970
99532,Percy,Picco,88964
34146,Fun,Matteis,88954
104710,Munenori,Trogemann,88948
473599,Gennady,Rissanen,88945
232078,Susuma,Beerel,88945
400577,Yinghua,Maraist,88945
433320,Gunilla,Takkinen,88931
42980,Karoline,Businaro,88919
453811,Mountaz,Shimshoni,88904
420820,Fen,Vigier,88897
250376,Boutros,Leijenhorst,88891
247502,Yinlin,Iivonen,88889
41682,Alselm,Ecklund,88875
454966,Genta,Goodrum,88871
221351,Odoardo,Chepyzhov,88868
405765,Ult,Schach,88858
41280,Felicidad,Czap,88826
493262,Pintsang,Fiebach,88825
474400,Herb,Ushiama,88820
288304,Shan,Majewski,88808
267032,Mani,Back,88806
460331,Sham,Bierman,88798
41934,Lansing,Bratten,88791
59852,Divier,Goldhammer,88780
451004,Aron,Pulkowski,88775
286072,Christophe,Luit,88769
244911,Xudong,Sanella,88769
104091,Shrikanth,Mawatari,88769
240744,Yakkov,Ratnakar,88767
287624,Francesca,Ambroszkiewicz,88765
103276,Takahito,Bernardinello,88765
428224,Michaela,Pollacia,88754
11197,Tadahiro,Fordan,88741
10149,Xiadong,Perry,88740
470497,Unal,Reinhard,88732
297552,Claudi,Buchter,88722
423093,Dannz,Kadhim,88702
463357,Shaz,Zedlitz,88692
209492,Mabo,Asmuth,88681
441371,Vidya,Leppanen,88673
483262,Vivian,Billawala,88662
244903,Shaz,Matzov,88614
235364,Marie,Keohane,88610
439354,Xinan,Lorys,88608
495318,Reinhard,Kornatzky,88606
90880,Prodip,Einsfeld,88578
103176,Khue,Pelc,88569
413052,Martial,England,88569
427795,Adam,Hofting,88564
46972,Srinidhi,Rahimi,88561
214955,Yunming,Puppo,88550
461861,Aron,Marsiglia,88539
418938,Elgin,Vrecion,88511
418922,Shunichi,Ventosa,88495
412303,Sanjai,Kusakari,88490
494270,Kasturi,Jonsson,88487
427073,Wayne,Baby,88467
94914,Ranan,Preusig,88459
458535,Shaowei,Krohm,88455
268656,Gaetan,Copas,88455
273663,Bartek,Ananiadou,88441
480920,Flemming,Plumb,88432
37180,Arup,Rebaine,88430
93433,Abdelkader,Tchuente,88427
217284,Kristina,Vesel,88423
442812,Hugo,Rodiger,88409
283298,Tesuya,Pietrzykowski,88406
206744,Kenton,Radivojevic,88379
295627,Richard,Borovoy,88378
68880,Elvis,Assaf,88365
93080,Amstein,Heering,88350
431965,Gianluca,Melton,88347
231887,Yongmin,Petereit,88339
437405,Takahira,Nitta,88339
475508,Heng,Miculan,88331
409274,Jacqueline,Carrera,88329
481857,Ulises,Ecklund,88307
88975,Miomir,Baak,88305
238164,Perry,Sullins,88301
475003,Branimir,Miara,88287
106063,Florian,Baaz,88281
474073,Nishit,Vigier,88267
73350,Takahira,Daescu,88266
262635,Marit,Syrzycki,88266
217945,Shmuel,Georg,88260
76495,Zhonghua,Cangellaris,88246
292671,DeForest,Granlund,88246
497020,Bojan,Verspoor,88224
225323,Morrie,Sidhu,88201
230610,Stepehn,Veevers,88182
468624,Nalini,Beznosov,88177
206872,Marc,Stafford,88174
468296,Shan,Bardell,88172
481947,Gift,Peac,88156
108740,Eishiro,Szemeredi,88151
285652,Tomokazu,Gewali,88144
21110,Shaowei,Solares,88140
467862,Lene,Engelmann,88131
21953,Bader,Michaels,88127
292675,Munehiko,Ranze,88125
281849,Zdislav,Oehlmann,88113
18573,Zongyan,Baca,88101
496829,Shaleah,DeMori,88080
240540,Kazunori,Kopetz,88079
211703,Mart,Mattern,88079
258078,Hilary,Orlowski,88057
421222,Atreyi,Cappello,88053
11797,Chenxi,Thambidurai,88050
419903,Conor,Merro,88045
478058,Collette,Akazan,88043
276685,Pradeep,Piveteau,88043
294932,Aram,Perly,88041
15271,Shiv,Bernardeschi,88026
74154,Oscar,Foong,88025
76142,Nikolaos,Ambroszkiewicz,88018
418480,Ranan,Anguita,88005
239350,Marlo,Peltason,88001
245352,Randi,Mattern,87975
200956,Alassane,Kadhim,87972
299827,Shalesh,Perelgut,87972
401326,Zorica,Cullers,87965
50207,Feiyu,Huxford,87965
36620,Arno,Itzigehl,87944
203088,Hairong,Braunschweig,87926
425132,Christoper,Perry,87922
440259,Changho,Farris,87914
290816,Sachem,Cochrane,87911
455559,Shan,Papastamatiou,87910
201358,Toshimitsu,Erdmenger,87898
47637,Sariel,Schlegelmilch,87895
96122,Muzhong,Onuegbe,87889
229552,Utpal,Shackel,87877
90428,Niranjan,Braunschweig,87870
265544,Pasqua,Rosiles,87849
293669,Yakichi,Bugrara,87844
272544,Yefim,Malinowski,87832
59289,Yucel,Sridhar,87827
255357,Siddarth,Clouatre,87822
247065,Shakhar,Zedlitz,87808
434034,Yoshimitsu,Shihab,87804
104480,Arif,Randt,87795
287721,Nirmal,Emden,87784
29729,Alassane,Bernatsky,87778
257915,Subir,Noriega,87774
451712,Poorav,Eldridge,87769
290800,Shmuel,Meriste,87760
12790,Gunilla,Perl,87760
414191,Arnd,Nanard,87754
404009,Irena,Codenie,87750
109966,Khatoun,Valette,87742
441839,Froduald,Christ,87738
471295,Pragnesh,Cronau,87731
210751,Sanjeeva,Syrotiuk,87726
287113,Joydip,Maliniak,87719
478742,Renee,Hainaut,87702
205537,Tadahiko,Hoppenstand,87690
228517,Huei,Leaver,87690
218215,Subhrajyoti,Pargaonkar,87679
228591,Tristan,Petereit,87658
483384,Arne,Varman,87651
278177,Moni,Percebois,87644
259902,Elrique,Pokrovskii,87635
418683,Tsuneo,Lagarias,87603
493557,Froduald,Renear,87594
15292,Miyeon,Lammel,87586
426583,Alexius,Chimia,87577
75640,Bokyung,Pocchiola,87570
411948,Eldridge,Rijsenbrij,87558
281150,Masanao,Lichtner,87550
422665,Arunachalam,Edelhoff,87550
221577,Gita,Capobianchi,87547
76078,Hausi,Poehlman,87522
21693,Palash,Schurmann,87515
77263,Arto,Keustermans,87513
85641,Breannda,Buescher,87504
453591,Odoardo,Cullers,87472
88401,Evgueni,Eiter,87467
280448,Theron,Aamodt,87465
63588,Pintsang,Curless,87462
415483,Marko,Beeson,87461
431292,Uli,Schaaf,87451
49515,Feipei,Schmiedel,87450
240814,Filipp,Vieri,87448
219649,Margo,Benaini,87435
482413,Zhigen,Melski,87411
240826,Weidon,Paludetto,87407
211301,Khalid,Aingworth,87400
449913,Oscar,Linares,87393
254003,Alenka,Haumacher,87386
74342,Jamaludin,Fiutem,87368
248224,Baruch,Ranta,87363
406088,Uzi,Henders,87360
241126,Masamitsu,Francisci,87358
220925,Muneo,Piancastelli,87356
474176,Shimshon,Azuma,87350
47355,Valdiodio,Grospietsch,87348
219026,Nathalie,Quittner,87345
43038,Chaoyi,Nooteboom,87342
449077,Cathie,Molenaar,87337
234252,Eirik,Kavraki,87335
428594,Breannda,Aamodt,87334
477298,Zengping,Denny,87321
252534,Kenroku,Magalhaes,87319
99431,Prodip,Kusalik,87304
20181,Thodoros,Wegerle,87295
205251,Fai,Mullainathan,87290
482776,Kristin,Beilner,87282
272538,Masoud,Hiroyama,87279
250700,Susumu,Hutter,87265
201228,Shem,Jayawardene,87250
278134,Sorina,Crouzet,87238
75277,Arne,Demri,87230
16808,Kiyokazu,Katiyar,87215
99040,Danil,Kalorkoti,87212
25600,Jinpo,McClurg,87210
435799,Gudjon,Kaiserswerth,87210
414973,Fei,Gips,87205
410430,Tadahiro,Rusterholz,87203
80372,Aleksandar,Khasidashvili,87200
38347,Tzu,Woycyznski,87184
499444,Radoslaw,Hofting,87182
485692,Erzsebet,Valiente,87178
432901,Constantine,Mundy,87175
78725,Yakichi,Scallan,87173
433665,Aimee,Kusalik,87168
49335,Gunilla,Breugel,87166
100725,Zvonko,Maliniak,87150
93681,Bogdan,Klassen,87145
424084,Demin,Suwa,87141
45466,Guiseppe,Tomescu,87135
486752,Toshimo,Scharstein,87133
238160,Edwin,Merks,87115
415295,Tran,Katalagarianos,87112
452481,Kazunori,Kavanagh,87093
259672,Chinho,Lodder,87057
10629,Lalit,Francisci,87045
492647,Leen,Madeira,87042
102019,Mohammad,Ullian,87038
107258,Parviz,Zaumen,87036
56726,Chuanti,Schmiedel,87032
455402,Nidapan,Luce,87032
91373,Shigenori,Cusworth,87007
480699,Jiafu,Garnick,87000
250244,Shunichi,Muntz,86983
443457,Kazuhisa,Demke,86981
106897,Susanna,Chaudhury,86978
436904,Tse,Fontan,86974
444336,Kristine,Pintelas,86967
86287,Masami,Liesche,86963
213705,Munehiro,Bennet,86960
475886,Adam,Vecchio,86937
433998,Chiradeep,Pettis,86921
492840,Yuchang,Pfau,86909
264638,Kolar,Melter,86908
407653,Hitomi,Baezner,86908
201621,Kagan,Plump,86896
492562,Morris,Valiente,86889
445689,Naraig,Shihab,86884
28161,Kwan,Nicolson,86867
108891,Bikash,Chiodo,86860
439175,Tomoyuki,Sifakis,86854
436431,Uriel,Hutton,86848
435533,Stein,Giarratana,86844
259116,Eckart,Lunt,86835
286697,Ult,Melter,86833
222915,Teiji,McFarlan,86833
233048,Sailaja,Waterhouse,86832
487986,Jackson,Geffroy,86827
456657,Frederique,Akaboshi,86823
249720,Dipayan,Strehl,86813
255044,Kwee,Conry,86810
485894,Kersti,Vecchi,86800
59465,Lillian,Luiz,86800
51994,Shigehito,Pluym,86798
274436,Brewster,Zockler,86796
107684,Uma,Chandrasekhar,86795
489499,Fun,Nicolson,86786
437097,Salvador,Clemencon,86782
37814,Adel,Salvesen,86781
30425,Rimli,Akazan,86775
407137,Elliott,Morrey,86757
418870,Garnik,Dulli,86757
14983,Hyuckchul,Pouyioutas,86754
70739,Przemyslawa,Kakkar,86752
257436,Arlette,Dahlbom,86745
226582,Reinhard,Serre,86736
29539,Chaosheng,Heering,86735
84916,Saddek,Jiafu,86725
486423,Kasidit,Taneja,86725
105073,Miyeon,Pietracaprina,86724
270189,Kitty,Cronau,86721
271451,Bluma,Leijenhorst,86718
420965,Alenka,Thorensen,86697
417356,Chinya,Rosch,86694
226878,Abdulah,Furedi,86694
83468,Charlene,Beilner,86678
280910,Arve,Dehkordi,86669
26808,Jeanne,DuCasse,86652
89154,Dietrich,Isaak,86638
283529,Lucien,Ertl,86638
425986,Rafael,Riefers,86627
201165,Jianwen,Kemmerer,86612
28242,Thodoros,Vasanthakumar,86610
251456,Tua,Raney,86599
471679,Suzette,Bazelow,86579
96617,Shirish,Peak,86569
26623,Berni,Barbanera,86569
289356,Yuqun,Kobuchi,86567
250624,Mayuri,Oehlmann,86552
45534,Perla,Jullig,86547
477337,Margareta,Osgood,86528
255456,Aleksandar,Tibblin,86526
233257,Mikhail,Waeselynck,86522
293647,Martina,Lindqvist,86491
87202,Hatem,Coors,86491
48621,Mircea,Reghbati,86485
436743,Armond,Kobuchi,86482
82986,Fumiko,Cools,86480
409551,Iara,Stentiford,86476
91187,Shigehito,Falby,86475
299970,Yuping,Pargaonkar,86474
51487,Masadi,Cools,86460
220323,Tomoyuki,Hainaut,86454
254798,Takanari,Famili,86448
210155,Eirik,Koblitz,86430
225941,Alenka,Angelopoulos,86425
248268,Ger,Wendorf,86422
466279,Adil,Goodrum,86419
474912,Nirmal,Lemarechal,86397
281928,Lidong,Gewali,86380
288590,Hailing,Reeken,86371
268021,Valeri,Waymire,86371
201362,Pradeep,Luck,86354
299264,Luisa,Schusler,86343
428018,Vasilii,Rosti,86337
475808,Weiwu,Valiente,86334
495716,Nathalie,dAstous,86315
497693,Tsutomu,Ciolek,86302
280612,Yifei,Gien,86300
202386,Nadjib,Marshall,86296
235740,Arco,Baer,86294
27221,Syozo,Rosar,86287
69258,Mara,Brendel,86283
286146,Anneke,Erni,86282
234854,Marit,Sevcikova,86278
203053,Shrikanth,Luke,86271
434234,Younwoo,Rothenberg,86267
19031,Rosella,Pollock,86266
11567,Teiji,Mitzlaff,86261
264748,Qiwen,Penttonen,86261
245058,Shaowei,Wiegley,86240
416522,Hauke,Mikschl,86233
287119,Zijian,Itschner,86231
401929,Yolla,Ramras,86230
472709,Anestis,Majewski,86225
219548,Anestis,Naumovich,86218
213955,Gianluca,Shackel,86201
43659,Aron,Pouyioutas,86197
71197,Rutger,Rebaine,86191
212365,Leon,Champarnaud,86151
101907,Jianhao,England,86139
38431,Masanao,Ferretti,86138
494392,Emdad,Ernst,86130
481086,Marek,Radivojevic,86099
468550,Richard,Hiroyama,86092
200332,Feipei,Goldhammer,86090
286982,Aksel,Ranze,86065
455373,Shimshon,Eiter,86065
450645,Niteen,Tsukuda,86064
464365,Shaowen,Krogh,86032
19737,Harngdar,Cools,86017
92145,Marl,Schueller,86009
20979,Pradeep,Kumaresan,86006
77786,Munehiro,Vieth,86004
202149,Pragnesh,Bridgland,86001
456079,Ayakannu,Kalefeld,85966
95808,Zengping,Kobara,85958
443140,Feixiong,Pramanik,85958
219994,Akemi,Broomell,85955
20170,Emdad,Himler,85953
91265,Somnath,Ohori,85948
60469,Angel,Kampfer,85944
469699,Xuejia,Rothe,85939
75314,Valter,Ranst,85932
28619,Pragnesh,Majewski,85927
421224,Ebru,Atrawala,85919
478374,Hironoby,Furudate,85918
442133,Bernd,Angel,85908
83891,Gopalakrishnan,Falster,85878
406511,Volkmar,Cappelli,85877
237047,Akeel,Peres,85866
432611,Shuky,Mayerwieser,85862
415242,Moni,Broomell,85859
409053,Hsiangchu,Choobineh,85851
245567,Khaled,Anguita,85851
299786,Dietrich,Vanwelkenhuysen,85851
19201,Arto,Sommen,85848
406752,Masaru,Antonakopoulos,85846
419767,Uma,Penz,85844
467134,Xuedong,Wendorf,85833
12011,Zhilian,Coorg,85833
225515,Jenwei,Herber,85832
469696,Makato,Harnett,85821
447705,Giordano,Docker,85817
493378,Demos,Flexer,85815
282459,Rasiah,McFarlin,85812
436698,Emdad,McClurg,85810
285938,Serenella,Hiraishi,85809
431901,Shahid,Kandlur,85808
405175,Ulises,Smeets,85806
103782,Sigeru,Baez,85804
67660,Kwangjo,Pena,85785
498150,Yakkov,Pellegrinelli,85779
226269,Collette,Zhiwei,85775
285308,Domenico,Miake,85766
26317,Valdiodio,Weedman,85740
97468,Ramalingam,Barvinok,85738
49566,Theirry,Compeau,85727
263028,Kazuhiko,Homond,85715
286196,Trygve,Gewali,85704
72981,Chanjung,Imataki,85699
224352,Adin,Talmor,85699
105800,Golgen,Baig,85698
94749,Brewster,Schlenzig,85695
221649,Uinam,Fiebach,85683
468527,Sibyl,Luan,85675
256664,Alejandra,Poupard,85672
244787,Rosalyn,Talmor,85669
40977,Elvia,Sinicrope,85663
62249,Karlis,Couchot,85651
232001,Katsuyuki,Krychniak,85637
279009,Taiji,Brookman,85634
65835,Arra,Beetstra,85629
227459,Younwoo,Schmiedel,85628
202937,Heejo,Schlegelmilch,85624
95507,Idoia,Zultner,85615
405583,Gretta,Reeker,85611
59611,Wanqing,Fraisse,85607
275347,Parke,Spinelli,85607
475342,Arif,Gelosh,85606
203069,Hidekazu,DiGiano,85602
100965,Lucian,Bultermann,85601
36819,Tadahiro,Parveen,85601
261030,Thodoros,Smeets,85593
478566,Zhongwei,Luby,85588
76139,Mark,Speer,85585
12399,Mihalis,Luga,85582
229281,Hitomi,Solovay,85579
39236,Faiza,Nivat,85578
20964,Clyde,Erez,85572
22100,Vishwani,Spataro,85569
467680,Ravishankar,Luon,85564
250464,Florian,Gimbel,85561
224679,Mats,Simmel,85540
104858,Jiong,Isaak,85538
257300,Nimmagadda,Taubenfeld,85537
34941,Susanne,Heering,85526
225310,Clyde,Dusink,85522
103965,Sverrir,Baba,85514
461704,Akhilish,Bultermann,85514
246140,Duangkaew,Zschoche,85500
416312,Baruch,Petereit,85471
34947,Mario,Perfilyeva,85470
224035,Inderjeet,Picaronny,85466
29120,Parto,Bergere,85465
16490,Muzhong,Thiria,85462
471422,Teunis,Atchley,85455
294970,Peer,Rosay,85445
81363,Selwyn,McAffer,85442
490579,Martien,Guerreiro,85427
291124,Yucai,Anandan,85424
30351,Djenana,Blokdijk,85423
70071,Hironoby,Vigier,85420
434339,Danae,Lorch,85416
285393,Carrsten,Kaelbling,85416
490698,Shan,Furudate,85410
403469,Moon,Poehlman,85406
69625,Remmert,Taneja,85397
109425,Eric,Hettesheimer,85391
438412,Juichirou,Ecklund,85391
455991,Luisa,Ghelli,85382
249355,Manu,Kalafatis,85370
256769,Shiv,Barbanera,85369
451038,Genki,Lorie,85349
226438,Subhada,Kambil,85348
416319,Duro,Chimia,85339
407368,Morris,Garnick,85334
279829,Iara,Stille,85334
62476,Yahiko,Cooke,85320
409303,DeForest,Gulik,85315
215341,Aimee,Mukaidono,85305
85825,Hongzhu,Zedlitz,85303
430078,Kirk,Ginesta,85297
39648,Gad,Lanphier,85292
267328,Marsja,Luders,85284
275980,Mostafa,Ponthieu,85283
495874,Youngkon,Chenney,85275
294606,Zhilian,Perko,85266
21897,Sampalli,Kavanagh,85262
72431,Yuqun,Vandervoorde,85262
495249,Maren,Joslin,85259
99276,Takanari,Aamodt,85243
97221,Martina,Anick,85241
81207,Barry,Hofstetter,85231
281345,Giordano,Beetstra,85228
210373,Kazuyasu,Improta,85225
26778,Zeljko,Scharstein,85211
416584,JoAnna,Kleiser,85211
476584,Gonzalo,Noriega,85190
278290,Shigeaki,Millington,85184
462231,Anneke,Albarhamtoshy,85178
483354,Ekawit,Speel,85178
432338,Yishay,Hofting,85174
20266,Ekawit,Kakkad,85168
25003,Dietrich,Benzmuller,85160
472887,Gino,Kaltofen,85158
294618,Kazunori,Emmart,85150
431853,Doohun,Hooghiemstra,85144
420394,Khun,Worfolk,85143
497023,Jamaludin,Nooteboom,85134
283871,Geraldo,Porotnikoff,85126
413482,Along,Marrakchi,85108
248939,Paris,Ghelli,85101
40364,Limsoon,Harllee,85099
91457,Volkmar,Schusler,85084
30727,Toshimitsu,Sury,85079
238172,Radhia,Vuskovic,85072
43014,Vitali,Olivero,85066
15708,Reuven,Kushnir,85063
31824,Remko,Pezzoli,85053
269049,Felicidad,Furudate,85049
414482,Maya,Baalen,85041
109101,Xianlong,Hennings,85039
269201,Houman,Thiran,85018
280255,Richara,Roccetti,85005
422696,Debatosh,Botman,85003
255168,Ziva,Ananiadou,85000
296436,Shigeo,Butner,84999
107257,Rosine,Czaja,84999
17507,Yurij,Turnbull,84985
47438,Dayanand,Mandell,84984
441104,Adit,Krzyzanowski,84982
282347,Shuky,Radivojevic,84975
77147,Elrique,Baez,84965
73542,Shigehito,Acton,84958
258632,Fei,Slaats,84957
279484,Yunming,Famili,84957
27548,Slavian,Riexinger,84954
204395,Magdalena,Felder,84940
90637,Kauko,Kusakabe,84933
207661,Hairong,Leslie,84931
206697,Billie,Quaggetto,84926
223327,Teunis,Peron,84926
488712,Gererd,DeMori,84923
468237,Basil,Lieblein,84909
78697,Troy,Stavenow,84891
449489,Naftaly,Hertweck,84890
469108,Constantino,Bashian,84890
59927,Sedat,Salverda,84888
494044,Angel,Glinert,84882
224795,Chaitali,Shokrollahi,84880
246428,Kwangjo,Velasco,84867
51431,Debaprosad,Merro,84864
454323,Serenella,Willoner,84863
410938,Kensyu,Borstler,84859
295838,Bartek,Ritcey,84853
473454,Yonghoan,Masaki,84849
250687,Kensyu,Decleir,84847
88127,Sushant,Hooghiemstra,84840
21361,Shooichi,Lally,84832
287931,Sariel,Tsukuda,84826
411254,Lansing,Randi,84825
101869,Zhanqiu,Siprelle,84820
47737,Kensei,Speek,84820
230480,Udo,Bernini,84819
21344,Mohammed,Vanwelkenhuysen,84814
88544,Yannik,Gilg,84808
470734,Zhonghua,Heyers,84798
216809,Moni,Winter,84785
10924,Hironoby,Atchley,84783
233647,Salvador,Thummel,84780
77144,Gill,Milicia,84757
39954,Rildo,Baek,84752
59999,Piyush,Spataro,84744
249822,Sergi,Cairo,84741
295439,Makato,Fadgyas,84737
52071,Xianlong,Milicic,84726
444447,Chuanti,Leuchs,84725
213905,Sverrir,Motley,84723
297908,Hinrich,Peha,84722
428073,Lech,Improta,84722
203570,Arumugam,Walstra,84714
25255,Heng,Erdi,84701
61539,Morris,Ghandeharizadeh,84692
42208,Gao,Guenter,84672
280309,Chuanyi,Bolsens,84662
472612,Anyuan,Lanteri,84652
419638,Lein,Birsak,84636
404751,Sreenivas,Luke,84634
109502,Kamakshi,Langford,84630
67146,Horward,Hertweck,84628
253094,Hugh,Syrotiuk,84628
291892,Babette,Nollmann,84603
100492,Vincent,Tibblin,84588
37717,Arunachalam,Lichtman,84584
249411,Kwan,Gulik,84575
213834,Shuji,Impagliazzo,84566
204469,Ramya,Cmelik,84565
400478,Rafols,Lund,84561
56589,Martial,Goldhammer,84552
265791,Shem,Gien,84542
273758,DAIDA,Peltason,84537
19843,Mohamadou,Peir,84534
415486,Shahar,Comyn,84527
276844,Elzbieta,Peltason,84524
441904,Rosalyn,Sambasivam,84520
57815,JiYoung,Munawer,84520
439371,Satoru,Pehl,84501
274342,Mihalis,Baca,84500
410285,Shir,Whittlesey,84500
210042,Alejandra,Hitomi,84492
53751,Teruyuki,Jayawardene,84481
27377,Mara,Gils,84481
428004,Weiye,Prenel,84462
95425,Ulises,McAffer,84460
16025,Doowon,Luce,84433
408277,Bokyung,Baez,84426
51690,Xiping,Norsworthy,84420
291385,Khun,Anandan,84404
107032,Navid,Schlenzig,84400
239499,Bouchung,Zedlitz,84394
37045,Teruyuki,Gecsel,84391
404534,Siamak,Munawer,84391
255620,Mani,Tiemann,84391
427464,Nahid,Bale,84384
224269,Makato,Kornatzky,84375
275281,Nadjib,Veevers,84368
483240,Urs,Ruemmler,84367
34030,Nobuyoshi,Rodiger,84366
74024,Dinkar,Cools,84359
431989,Shaz,Baez,84359
203586,Chrisa,Cappelletti,84356
483983,Shigeu,Ravishankar,84356
269157,Leaf,Asrin,84354
408363,Tsutomu,Gente,84351
57178,Oldrich,Rousseau,84334
43941,Khatoun,Zambonelli,84332
71064,Kokou,Genther,84332
100042,Raimond,Turnbull,84331
80536,Adel,Hebden,84329
292902,Shigenori,Woycyznski,84319
258624,Dines,Swab,84313
426406,Irena,Ritzmann,84311
256862,Moheb,Juneja,84308
87697,Sanjoy,Luit,84307
295085,Mana,Picht,84306
56581,Zhenbing,Cappello,84306
101240,Oldrich,Perin,84304
480320,Djenana,Eugenio,84296
20836,Jingling,Alameldin,84293
441669,Raimond,Chimia,84281
294193,Subhankar,Pettey,84277
250006,Deborah,Spataro,84272
417576,Adhemar,Murtagh,84269
415817,Wonhee,Hutter,84268
29573,Kwangsub,Linnainmaa,84246
294958,Constantine,Zuberek,84245
227996,Sukumar,Couchot,84238
255962,Selwyn,Malabarba,84218
403586,Toshimi,Hoogerwoord,84216
203578,Vojin,Codenie,84216
239729,Lijie,Rousseau,84211
442802,Angus,Bazelow,84208
10795,Supot,Naudin,84206
287397,Martien,Pokrovskii,84205
77568,Erzsebet,Peck,84201
62696,Paloma,Callaway,84196
251883,Trygve,Barreiro,84163
469193,Lunjin,Mitzlaff,84162
99775,Shigeaki,Denis,84162
46261,Owen,Uehara,84153
48683,Peer,Garnham,84149
60371,Theron,Huxford,84136
450305,Janche,Ghelli,84133
417039,Chrisa,Feldmann,84126
226112,Susanna,Gomatam,84125
213786,Adas,Deyuan,84123
32776,Charlene,Bodoff,84122
294011,Guiseppe,Solares,84117
454906,Subbu,Cannard,84111
253896,Mayuri,Akiyama,84103
486583,LiMin,Suri,84090
234394,Kazuhide,Sichman,84082
23977,Jouko,Boissier,84078
408208,Xuejia,Senzako,84078
233056,Zhenhua,Yoshimura,84074
86631,Tristan,Isaac,84059
441179,Tommaso,Sgarro,84048
236119,Emran,Schwartzburd,84041
36585,Menkae,Aamodt,84039
58567,Eric,Scallan,84035
241623,Fumitaka,Knightly,84031
411160,Rafols,Barinka,84020
96769,Arun,Parascandalo,84017
475108,Basim,Hoppenstand,84007
298247,Shan,Comyn,84006
480366,Chikara,Eiter,83998
68547,Ulf,Figueira,83993
44442,Atilio,Gente,83981
93825,Rosella,Mitsuhashi,83974
229969,Zine,Walstra,83964
439322,Jaihie,Waeselynck,83964
213159,Arto,Picco,83962
13210,Jianhua,Klassen,83961
62083,King,Rissland,83961
281458,Niranjan,Biron,83954
232564,Vishu,Trachtenberg,83949
416365,Charlene,Muntz,83946
485822,Alenka,Koyama,83943
281590,Tooru,Heydon,83935
37674,Vitali,Sinitsyn,83927
298704,Cedric,Bach,83923
